# Event Name	Frame Name	Core/Non-Core Frame Element	Frame Element Name	Frame/Frame Element Definition	Is Argument Role?	Merged Argument Role (if previous column is 3)	Is Entity?
Getting	Getting			A Recipient starts off without the Theme in their possession, and then comes to possess it.  Although the Source from which the Theme came is logically necessary, the Recipient and its changing relationship to the Theme is profiled.	Round 1 Ann - I-Hung			
		Non-Core	Concessive	This FE signifies that the state of affairs expressed by the main clause (containing the target) occurs or holds, and something other than that state of affairs would be expected given the state of affairs in the concessive clause.		0		
		Non-Core	Source	The Source is the location that the Theme formerly occupied.  Persons that begin in possession of the Theme may metonymically stand in for the Source.		1		1
		Non-Core	Time	When the event occurs.		1		1
		Core	Recipient	The Recipient indicates the entity that ends up in possession of the Theme.		1		1
		Non-Core	Manner	This FE identifies the Manner in which an Agent intentionally acts.		0		
		Non-Core	Explanation	The Explanation refers to the existing eventuality that the Recipient is responding to.		0		
		Non-Core	Purpose	The purpose for which an intentional act is performed.		0		
		Non-Core	Result	The state that either the Recipient or the Theme end up in after the acquisition.		0		
		Non-Core	Place	The Place denotes where the Getting takes place.		1		1
		Non-Core	Beneficiary	The Beneficiary is an entity which the Recipient passes the Theme to, or shares the Theme with.		1		1
		Core	Theme	The Theme is the object that changes possession.		1		0
		Non-Core	Circumstances	Any condition or situation that serves as a very general background, against which the further importance of the Getting is understood.		0		
		Non-Core	Means	The Means is the action of the Recipient which results in their possession of the Theme.		1		0
	Post_getting			The stage after which the Recipient has acquired the Theme.				
		Non-Core	Manner	The way that the Recipient has the Theme		0		
		Core	Recipient	The individual that has just come into possession of the Theme.		3	Recipient	
		Non-Core	Time	This FE indicates the Time interval during which the Post_getting event occurs.		1		1
		Core	Theme	The entity which has just come into the possession of the Recipient.		3	Theme	
Besieging	Besieging			An Assailant, a group of armed forces, surrounds the Victim, a military location and the people within it, in an attempt to cut the Victim off from the outside, with the goal of either forcing their surrender or weakening them so that an invasion would be successful. A successful siege is often followed by the Assailant taking control of (the land held by) the Victim.	Round 1 Ann - I-Hung			
		Non-Core	Place	This FE identifies the place where the Assailant makes an assault on the Victim.		1		1
		Core	Victim	The Victim is the fortification or geopolitical entity that is being attacked.		1		1
		Non-Core	Means	An intentional action performed by the Assailant that accomplishes the assault.		0		
		Non-Core	Manner	Any description of the event which is not covered by more specific FEs, including epistemic modification (probably, presumably, mysteriously), force (hard, softly), secondary effects (quietly, loudly), and general descriptions comparing events (the same way). It may also indicate salient characteristics of an Assailant that also affect the action (presumptuously, coldly, deliberately, eagerly, carefully).		0		
		Non-Core	Time	This FE identifies the time when the Assailant attacks the Victim.		1		1
		Non-Core	Source	The starting-point of the motion of the Assailant or projectiles of the Assailant as they move toward the the Place that the Victim is occupying in the attack.  In prepositional phrases, the prepositional object expresses the starting point of motion.  With particles, the starting point of motion is understood from context.		0		
		Non-Core	Duration	The length of time that the Victim is under attack from the Assailant		0		
		Non-Core	Weapon	An entity used by the Assailant to cause damage to the Victim.		1		1
		Non-Core	Purpose	This FE identifies the purpose for which an Assailant attacks the Victim.		0		
		Core	Assailant	The Assailant is a group of armed forces (or, metonymically, their commander or the organization they represent) that encircles, surrounds, or otherwise cuts off the Beseiged in an attempt to force surrender.		1		1
		Non-Core	Path	The Path refers to (a part of) the ground over which the Assailant travels.		0		
Creating	Intentionally_create			The Creator creates a new entity, the Created_entity, possibly out of Components.	Round 1 Ann - I-Hung			
		Non-Core	Purpose	This FE identifies the purpose for which an Agent intentionally creates a new entity.		0		
		Non-Core	Co-participant	A secondary agent with whom the Creator intentionally creates the Created_entity.		3	Creator	
		Non-Core	Time	This FE identifes the Time when an Agent intentionally creates a new entity.		1		1
		Core	Created_entity	This FE identifies the entity that the Agent intentionally creates.		1		1
		Non-Core	Depictive	This FE identifies a depictive phrase describing the actor or undergoer of an action.		0		
		Non-Core	Means	This FE identifies the Means by which a Creator intentionally creates a new entity.		0		
		Non-Core	Components	This FE identifies the Components that are attached together to form a Created_entity.		3	Components	
		Non-Core	Role	The role of Created_entity.		0		
		Non-Core	Manner	Any description of the creation event which is not covered by more specific FEs, including secondary effects (quietly, loudly), and general descriptions comparing events (the same way). In addition, it may indicate salient characteristics of a Creator that also affect the action (presumptuously, coldly, deliberately, eagerly, carefully).		0		
		Non-Core	Instrument	This FE identifies the instrument with which an Agent intentionally creates a Created_entitiy.		1		0
		Non-Core	Place	This FE identifies the place ehere the Agent intentionally creates the new entity.		1		1
		Core	Creator	The Creator creates a created entity.		1		1
	Creating			A Cause leads to the formation of a Created_entity.				
		Non-Core	Means	This FE identifies the Means by which a Creator intentionally creates a new entity.		0		
		Non-Core	Imposed_purpose	The Creator's intended purpose for the Created_entity.		0		
		Non-Core	Co-participant	A secondary agent with whom the Creator intentionally creates the Created_entity.		3	Creator	
		Non-Core	Time	This FE identifes the Time when an Agent intentionally creates a new entity.		1		1
		Non-Core	Frequency	This frame element is defined as the number of times an event occurs per some unit of time.		0		
		Non-Core	Components	This FE identifies the Components that are attached together to form a Created_entity.		1		1
		Non-Core	Place	This FE identifies the place ehere the Agent intentionally creates the new entity.		1		1
		Core	Creator	The Creator creates a created entity.		3	Creator	
		Non-Core	Purpose	This FE identifies the purpose for which the Creator intentionally creates a new entity.		0		
		Non-Core	Instrument	This FE identifies the instrument with which an Agent intentionally creates a Created_entitiy.		0		
		Non-Core	Manner	This FE identifies the Manner in which a Creator intentionally creates a new entity.		0		
		Non-Core	Circumstances	Circumstances describe the state of the world (at a particular time and place) which is specifically independent of the event itself and any of its participants.		0		
		Non-Core	Beneficiary	The Beneficiary benefits in some way from the creation of the Created_entity.		0		
		Non-Core	Period_of_iterations	The length of time from when the event denoted by the target began to be repeated to when it stopped.		0		
		Non-Core	Cause	An animate or inanimate entity, a force, or event that produces an effect. Volitionality is not a necessary characteristic of Causes.		1		0
		Non-Core	Role	The Role that the Created_entity takes (or is intended to take, if there is a Creator).		0		
		Non-Core	Recipient	The individual who is intended to receive the Created_entity.		1		1
		Core	Created_entity	This FE identifies the entity that the Agent intentionally creates.		3	Created_entity	
		Non-Core	Depictive	This FE identifies a depictive phrase describing the actor or undergoer of an action.		0		
	Coming_up_with			Words in this frame have to do with a Cognizer creating a new intellectual entity, the Idea. These words are similar to words of physical creation such as build and make, and in some cases may be understood as metaphorically based on such words. However, the Ideas in this frame are predominantly conceptual in nature.				
		Non-Core	Location_of_appearance	(This FE belongs in Achieving_first, not here.)		0		
		Non-Core	Result	Result of an event		0		
		Non-Core	Purpose	Some of the words in this frame frequently occur with a constituent expressing the Purpose for which the Idea is intended. Normally this constituent is a PP Complement headed by for or a to-marked VP Complement:		0		
		Core	Cognizer	Cognizer is the person who comes up with or conceptualizes the Invention. It is normally expressed as an External Argument:		3	Creator	
		Non-Core	Material	Words in this frame sometimes occur with a constituent that expresses the intellectual material from which the Idea is created. This frame element is characteristic of physical creation verbs like make; its presence gives sentences in this frame an especially strong metaphorical quality. The Material FE is normally expressed by a PP Complement headed by from or out of:		3	Components	
		Non-Core	Means	An act performed by the Cognizer that contributes to the creation of the Idea.		0		
		Non-Core	Time	The Time when the Idea is created.		1		1
		Core	Idea	Invention is the intellectual creation of the Cognizer. It is normally expressed as an NP Object, but sometimes as a PP Complement:		3	Created_entity	
		Non-Core	Amount_of_progress	The extent to which the Cognizer succeeds in coming up with the idea.		0		
		Non-Core	Place	The location in which the Cognizer comes up with the Idea.		1		1
		Non-Core	Manner	A state of the Cognizer that directly and palpably influences the overall action.		0		
		Non-Core	Depictive	The state of a focal participant during the time the invention takes place.		0		
Process_end	Process_completed_state			A Process is finished and can no longer proceed.	Round 1 Ann - I-Hung			
		Non-Core	Place	Where the event takes place.		1		1
		Non-Core	Time	When the event occurs.		1		10
		Core	Process	This FE identifies the name of the Process that occurs.		1		0
	Process_end			A Process comes to an end.				
		Non-Core	Manner	Manner of performing the event.		0		
		Non-Core	Frequency	The number of times that the event is repeated.		0		
		Non-Core	Degree	Degree to which the event occurs.		0		
		Core	Process	Name of the event which occurs.Let the carnage end.		3	Process	
		Non-Core	Final_subevent	The Final_subevent of an event.The peace march  ended with a prayer.		1		0
		Non-Core	Depictive	Depictive phrase describing the actor of the event.		0		
		Non-Core	Result	Result for the event.		0		
		Non-Core	Place	Where the event takes place.		1		1
		Non-Core	Duration	The amount of time it takes for the Process to end.		0		
		Non-Core	Time	When the event ends.		3	Time	
		Non-Core	Explanation	The Explanation for which the event ends.		0		
	Activity_done_state			An Agent has completed an Activity.				
		Core	Agent	This FE identifies the Agent in a done state of an the Activity.		1		1
		Non-Core	Place	The location where the Agent finishes the Activity.		1		1
		Non-Core	Time	The point at which the Agent is done with the Activity.		3	Time	
		Core	Activity	This FE identifies the Activity in which the Agent was engaged.		3	Process	
	Cause_to_end			An Agent or Cause causes a Process or State to end.				
		Core	Process	A Process which is ended by the Agent or Cause.		3	Process	
		Core	State	A State which is ended by the Agent or Cause.		1		0
		Non-Core	Time	The Time when the Process or State is ended.		3	Time	
		Non-Core	Depictive	Depictive phrase describing the actor of the event that causes the Process or State to end.		0		
		Non-Core	Degree	The Degree to which the Process or State is brought to an end.		0		
		Non-Core	Explanation	The Explanation for why the Process or State is ended.		0		
		Core	Cause	An event that causes the Process or State to end.		1		0
		Non-Core	Means	An action of the Agent that causes the Process or State to end.		0		
		Core	Agent	The individual who causes the Process or State to end.		3	Agent	1
		Non-Core	Place	The location where the Process or State is caused to end.		1		1
		Non-Core	Manner	The Manner of causing the Process or State to end.		0		
	Activity_stop			An Agent ceases an Activity without completing it.				
		Non-Core	Circumstances	Circumstances describe the state of the world (at a particular time and place) which is specifically independent of the event itself and any of its participants.		0		
		Non-Core	Explanation	The reason the Agent stops the Activity.		0		
		Non-Core	Co-timed_event	This FE identifies the last Co-timed_event of the stopped Activity.		0		
		Non-Core	Degree	This FE describes the completeness of stopping.		0		
		Non-Core	Place	This FE identifies the Place where the Agent stops the Activity.		1		1
		Non-Core	Particular_iteration	Expressions marked with this extra-thematic FE modify a non-iterative use of the target, and indicate that it is conceived as embedded within an iterated series of similar events or states.		0		
		Core	Agent	This FE identifies Agent that stops the Activity.		3	Agent	
		Non-Core	Duration	This FE identifies the length of Time during which the Activity is stopped.		0		
		Non-Core	Activity	This FE identifies the Activity that the Agent stops.		3	Process	
		Non-Core	Manner	This FE identifies the Manner in which the Agent stops the Activity.		0		
		Non-Core	Re-encoding	This FE presents the current frame as an integral part of a larger conceptualization expressed by another frame.		0		
		Non-Core	Depictive	This FE is used for a Depictive phrase describing the actor or undergoer of an action.		0		
		Non-Core	Time	This FE identifies the Time when the Agent stops the Activity.		3	Time	
		Non-Core	Event_description	In general, this FE is used for phrases that describe the clause of the target as a whole.		0		
		Non-Core	Frequency	This frame element is defined as the number of times an event occurs per some unit of time. A Frequency expression answers the question how often. It is to be distinguished from Iteration, which pertains simply to the number of times an event occurs-Iteration expressions answer the question how many times.		0		
		Non-Core	Result	This FE identifies the Result of the stopped Activity.		0		
		Non-Core	Purpose	This FE identifies the Purpose for which an Agent stopped the Activity.		0		
		Non-Core	Means	This FE identifies the Means by which the Agent stops the Activity.		0		
		Non-Core	Containing_event	This FE identifies an event during which the Agent stops the Activity.		0		
Body_movement	Gesture			The words in this frame have to do with non-verbal communication. Topic is not normally expressed with these words. This seems to be related to the absence of a verbal code in cases of gestural communication. Topic can be viewed as a partial characterization of a Message, but such partial characterization is either difficult or irrelevant in the absence of a verbal code.	Round 1 Ann - I-Hung			
		Non-Core	Place	The Place is where the gesturing occurs.		1		1
		Core	Indicated_entity	The Indicated_entity is the entity which the Communicator is pointing out to the Addressee as meaningful.		1		1
		Core	Communicator	This is the sentient entity that communicates a Message non-verbally. It is normally expressed as an External Argument: The teacher gestured us into the room.		3	Agent	
		Core	Body_part	The Body_part is the specific body part of the Communicator which gestures.		1		0
		Core	Message	This is the content of non-verbal communication. It may be expressed as a that-clause Complement, a to-marked infinitive VP Complement, or a directional PP Complement: The teacher gestured that it was time to leave. The teacher gestured to us to enter the room. The teacher gestured us into the room.		1		0
		Non-Core	Manner	Manner of performing an action		0		
		Non-Core	Instrument	An Instrument that the Communicator uses to gesture to the Addressee together.		0		
		Core	Addressee	This is the person to whom a non-verbal Message is communicated. It may be expressed as an NP Object or as a PP Complement: The teacher gestured us into the room. The teacher gestured to us to enter the room.		1		1
		Non-Core	Means	An act performed by the Communicator that results in the successful transfer of a Message.		0		
		Non-Core	Time	When the gesturing occus.		1		1
	Body_movement			This frame contains words for motions or actions an Agent performs using some part of his/her body.				
		Non-Core	Purpose	The purpose of the body movement.		0		
		Non-Core	Degree	This FE identifies the Degree to which the event occurs.		0		
		Non-Core	Re-encoding	An alternative description of the Body_movement.		0		
		Non-Core	Goal	Goal is any expression that identifies the endpoint of movement.		0		
		Non-Core	Place	The location within which the movement of a Body_part takes place.		1		1
		Non-Core	Time	This FE identifies the Time when the body movement occurs.		1		1
		Core	Body_part	With some verbs in this frame, the Body_part involved in the action is specified by the meaning of the verb and cannot be expressed separately.  For example,		3	Body_part	
		Non-Core	Result	This FE identifies the Result of an event.		0		
		Non-Core	Internal_cause	Body movement may be prompted by either some outside phenomenon or occurrence, or by an Internal_cause, the Agent's mental or emotional state. Internal_cause is expressed in a PP Complement.		0		
		Non-Core	Depictive	This FE identifies any Depictive phrase describing the actor of an action.		0		
		Non-Core	External_cause	Cause is something in the external environment that causes the Agent to move part of his/her body.  Cause is usually expressed in a PP Complement:.		0		
		Non-Core	Coordinated_event	An event that the Agent perceives and responds to by moving in coordination with it.		0		
		Non-Core	Subregion	This FE specifies the subregion of the body that is involved with movement.		3	Body_part	
		Non-Core	Manner	This FE identifies the Manner in which the body movement occurs.		0		
		Non-Core	Duration	The period of time during which the movement of a Body_part occurs.		0		
		Non-Core	Cognate_event	This FE identifies the event noun of the verb.		0		
		Non-Core	Addressee	Addressee only occurs in the Body-movement frame in sentences which are blends with Communication.  Where it occurs, it is typically a PP Complement:		3	Addressee	
		Core	Agent	The Agent uses some part of his/her body to perform the action. Agent occurs as the External Argument.		1		1
		Non-Core	Source	Source is the place from which the Body_part is moved.		0		
		Non-Core	Message	This FE identifies the Message that the body movement conveys.		3	Message	
		Non-Core	Area	Area identifies any expression describing a region in which the motion takes place when the motion is understood to be irregular and not to consist of a single linear path.  (This FE should be contrasted with Place.)		0		
		Non-Core	Path	Path identifies the trajectory of motion of the Body_part without specifying a start or end point.		1		0
Expansion	Cause_expansion			An  Agent or non-human Cause causes an Item to change its physical size.  The Size_change of an Item may be explicitly indicated or characterized in terms of Initial_size and/or Result_size.  In the default case, expansion is along all dimensions, but sometimes the Dimension of expansion is incorporated or made explicit.	Round 1 Ann - I-Hung			
		Non-Core	Instrument	This FE identifies the Instrument with which the Agent causes the expansion of the Item.		0		
		Non-Core	Purpose	This FE identifies the Purpose for which the Agent causes the expansion of the Item.		0		
		Non-Core	Rate	Rate identifies the rate of change of the value.		1		0
		Non-Core	Means	This FE identifies the Means by which the Agent brings about the expansion of the Item.		0		
		Core	Cause	The Cause is a non-human entity which brings about the change in size.		1		0
		Non-Core	Result_size	Result_size is typically expressed in a PP Complement headed by to.		1		0
		Non-Core	Initial_size	Initial_size is rarely expressed without Result_size also being explicit.  Initial_size generally occurs in a PP-from Complement.		1		0
		Non-Core	Size_change	Size_change identifies the amount by which the size of an Item changes.		1		0
		Non-Core	Elapsed_time	The Elapsed_time is the amonut of time in which the change occurs.		0		
		Core	Agent	With some words in this frame, an Agent who causes the change in size of the Item may be present. The Agent typically occurs as the External Argument of a verb.		1		1
		Non-Core	Explanation	The Explanation denotes a proposition from which the main clause (headed by the target) logically follows. This often means that the Explanation causes the target's proposition, but not in all cases.		0		
		Non-Core	Manner	This FE identifies the Manner of performing an action.		0		
		Non-Core	Time	This FE identifies the Time when the Agent causes the Item to expand.		1		1
		Non-Core	Group	This FE identifies the Group in which an Item changes size.		3	Item	
		Non-Core	Co-variable	The feature that the size of the Item is varied in step with.		0		
		Non-Core	Dimension	Change of size may be limited to or described in terms of a single Dimension.		1		0
		Core	Item	The Item is frequently the External Argument of verbs or the NP Object if an Agent is expressed.		1		0
		Non-Core	Place	This FE identifies the Place where the Agent cause the expansion of the Item.		1		1
Telling	Telling			A Speaker addresses an Addressee with a Message, which may be indirectly referred to as a Topic. Instead of (or in addition to) a Speaker, a Medium may also be mentioned.	Round 1 Ann - I-Hung			
		Non-Core	Time	The Time during which the Speaker informs the Addressee of the Message.		1		1
		Non-Core	Manner	The Manner describes the way in which the Speaker delivers the Message.		0		
		Core	Addressee	The Addressee receives the Message from the Speaker.		1		1
		Core	Message	The Message is the communication produced by the Speaker.		1		0
		Non-Core	Descriptor	This FE identifies a characteristic or description of the telling event.		0		
		Core	Speaker	The Speaker is the sentient entity that produces the Message.		1		1
		Non-Core	Means	The Means describes the way the Speaker accomplishes the task of giving the Addressee the Message.		0		
		Non-Core	Iterations	The FE Iterations is used for expressions that indicate the number of times an event or state (of the kind denoted by the target in its clause) has taken place or held.		0		
		Core	Medium	This FE is the Medium in which the Message is expressed.		1		0
		Non-Core	Place	Place is the location in which the Speaker informs  the Addressee of the Message.		1		1
		Core	Topic	The Topic is a general description of the content of the Message.		3	Message	
		Non-Core	Communicative_force	This FE indicates the Communicative_force or authority with which the Message is expressed. This FE is often denoted by words such as "officially," "formally," "technically," etc.		0		
Change	Cause_change			An Agent or Cause causes an Entity to change, either in its category membership or in terms of the value of an Attribute. In the former case, an Initial_category and a Final_category may be expressed, in the latter case an Initial_value and a Final_value can be specified.	Round 1 Ann - I-Hung			
		Core	Final_category	The category that the Entity belongs to after it has undergone the change.		1		0
		Non-Core	Attribute	A characteristic of the Entity for which a value can be assigned or determined by calculation, measurement , or observation.		1		0
		Non-Core	Re-encoding	This FE presents the current frame as an integral part of a larger conceptualization expressed by another frame.		0		
		Non-Core	Manner	Any description of the  event causing the change of the Entity which is not covered by more specific FEs, including epistemic modification (probably, presumably, mysteriously), secondary effects (quietly, loudly), and general descriptions comparing events (the same way). It may also indicate salient characteristics of the Agent that also affect the action (deliberately, eagerly, carefully).		0		
		Core	Agent	The sentient entity that effects a change in the Entity.		1		1
		Non-Core	Containing_event	This FE denotes an event that occurs or state of affairs that holds at a time that includes the time during which the event or state of affairs reported by the target occurs and of which it is taken to be a part.		0		
		Non-Core	Period_of_iterations	The length of time from when the event denoted by the target began to be repeated to when it stopped.		0		
		Non-Core	Time	The time at which the change of the Entity is caused.		1		1
		Core	Initial_value	The value that the Attribute has before the change takes place.		1		0
		Non-Core	Means	An intentional action performed by the Agent (or event resulting from the Cause) that produces a change in the Entity.		0		
		Non-Core	Cause	An event that causes a change in the Entity.		1		0
		Core	Final_value	The value that the Attribute assumes as a result of the change that the Entity is caused to undergo.		1		0
		Core	Entity	The abstract or concrete thing or situation that the Agent causes to change.		1		1
		Non-Core	Circumstances	Circumstances describe the state of the world (at a particular time and place) which is specifically independent of the event itself and any of its participants.		0		
		Non-Core	Place	The location where the change of the Entity is caused.		1		1
		Core	Initial_category	The category of which the Entity is a member before the Agent causes a change.		1		0
		Non-Core	Role	The particular role that the Agent plays in the Cause_change event.		0		
		Non-Core	Event_description	In general, this FE is used for phrases that describe the clause of the target as a whole.		0		
		Non-Core	Duration	Duration denotes the length of time from the beginning of a continuous situation (the one denoted by the target) to its end. In many cases, the continuous situation is a dynamic action which is ongoing, while in others it is simply an undifferentiated state.		0		
		Non-Core	Explanation	A state of affairs that the Agent is responding to in bringing about the change in the Entity.		0		
		Non-Core	Purpose	An action that the Agent intends to accomplish by effecting a change in the Entity.		0		
		Non-Core	Degree	The extent to which the initial and final categories or values differ from each other.		0		
Cause_change_of_phase	Cause_change_of_phase			A Cause or Agent causes a Patient to undergo a change of phase.  The Result of the change may be given, along with the Initial_state and the Circumstances under which the change can occur.  Note that this frame contrasts with Cause_change_of_consistency in that this frame describes causation of a change of a Patient between different phases (i.e. solid to liquid or frozen to "unfrozen").   Bob melted the butter.    Sally defrosted the chicken to eat for dinner.				
		Non-Core	Purpose	This FE identifies the purpose for which the Agent affects the Patient,		0		
		Non-Core	Degree	Degree to which the Agent changes the phase of the Patient		0		
		Non-Core	Manner	This FE identifies the Manner in which the Agent intentionally affects the Patient.		0		
		Non-Core	Hot_cold_source	The Hot_cold_source is the source of the heat or cool.   We  froze  the fish  on ice  .		1		1
		Core	Patient	The Patient undergoes a change of phase brought about by the Agent.		1		1
		Non-Core	Duration	The length of time for which the Agent changes the phase of the Patient.		0		
		Core	Cause	The Cause is the non-Agent which brings about the change in the Patient. The sun melted the ice.		1		0
		Non-Core	Time	This FE identifies the Time at which the change of phase occurs.		1		1
		Non-Core	Speed	The Speed at which the change of phase occurs.		0		
		Non-Core	Result	Result is the result of the change of phase.  the butter  was melted to a runny consistency		1		0
		Non-Core	Container	This FE identifies the Container that holds the Patient whose phase is being changed .Melt the butterin a medium-sized pan.		0		
		Non-Core	Depictive	The Depictive describes the state of the Agent or Patient at the time of phase change.		0		
		Non-Core	Instrument	This FE identifies the Instrument with which the Agent intentionally affects the Patient.		1		1
		Core	Agent	The Agent causes the Patient to change phase.		1		1
		Non-Core	Medium	The Medium is the substance which surrounds the Patient and facilitates its phase change.		1		1
		Non-Core	Subregion	The Subregion describes which part of a larger whole is being affected.		0		
		Non-Core	Initial_state	This is the original state of the Patient. The rock  was solidified  from its molten state  .		1		0
		Non-Core	Circumstances	This FE identifies the Circumstances under which the phase change occurs		0		
		Non-Core	Means	This FE identifies the Means by which the Agent intentionally affects the Patient		0		
		Non-Core	Place	This FE identifies the place where change of phase occurs.		1		1
Legal_rulings	Legal_rulings			An Authority with the power to make decisions hands down a Finding over a question presented in a formal or informal Case.	Round 1 Ann - I-Hung			
		Core	Defendant	The person about whom the Authority passes a judgment or Finding.		1		1
		Non-Core	Re-encoding	This FE presents the current frame as an integral part of a larger conceptualization expressed by another frame. The frame expressed by the target typically corresponds to a Means action within the frame expressed by the Re-encoding, but not necessarily		0		
		Non-Core	Means	This FE identifies an action that the Authority performs in order to return the verdict.		0		
		Non-Core	Duration	The amount of time that a Finding holds.		0		
		Non-Core	Explanation	The Explanation for the Finding.		0		
		Core	Authority	The Authority (which may be the jury, judge, magistrate or court) decides on the Finding.		1		1
		Non-Core	Communicative_force	This FE indicates the Communicative_force or authority with which the ruling event operates (often denoted by words such as "officially," "formally," "technically," etc.).		0		
		Core	Case	This FE describes the question on which the Authority gives a Finding.		1		0
		Core	Finding	This FE identifies the outcome of the Authority's deliberation or consideration.		1		0
		Non-Core	Place	Where the Finding takes place.		1		1
		Non-Core	Purpose	This FE identifies the purpose why the Authority returns a particular Finding.		0		
		Non-Core	Manner	This FE identifies the Manner in which the Authority acts.		0		
		Non-Core	Legal_basis	This FE indicates the basis in law of a Finding.		1		0
		Non-Core	Particular_iteration	Expressions marked with this extra-thematic FE modify a non-iterative use of the target, and indicate that it is conceived as embedded within an iterated series of similar events or states. In addition, most expressions of Particular_iteration indicate which instance of the series is being referred to.		0		
		Non-Core	Time	When the Authority gives his Finding.		1		1
		Non-Core	Circumstances	The Circumstances under which the ruling was reached.		0		
Bearing_arms	Bearing_arms			A Protagonist has (or does not have) a Weapon.  The Degree to which the Protagonist is armed may also be described.  The Protagonist is normally a human but may be a device that has subsidiary weapons.	Round 1 Ann - I-Hung			
		Non-Core	Place	The location where a Protagonist carries a Weapon.		1		1
		Non-Core	Time	The time at which the Protagonist carries a Weapon.		1		1
		Non-Core	Degree	The amount of Weapons that the Protagonist has (relative to some standard).		0		
		Core	Protagonist	The individual that possesses a Weapon.		1		1
		Core	Weapon	The destructive device that the Protagonist has with them.		1		1
Giving	Conferring_benefit			A Benefactor confers a Beneficial_situation to a Beneficiary.  Unlike in Commerce_scenario, the recipient is not necessarily required to pay for the good or service that they receive.  Therefore, the element of benevolence is profiled.	Round 1 Ann - I-Hung			
		Core	Beneficiary	The Beneficiary is person or thing that receives an advantage from the Benefactor.		3	Recipient	
		Core	Benefactor	The Benefactor is the person or thing that gives an advantage to the Beneficiary.		3	Offerer	
		Non-Core	Degree	The degree to which the Beneficiary gains an advantage from the Benefactor.		0		
		Non-Core	Subset	A Subset of beneficial situations is selected from the set of beneficial situations in a specific domain, though the domain need not be explicitly named.		3	Theme	
		Core	Beneficial_situation	The Beneficial_situation is the item or action that is given to or done for the Beneficiary by the Benefactor.  A change of possession can, but does not have to occur.		3	Theme	
		Non-Core	Domain	The Domain describes the type of advantage that is conferred.		0		
	Offering			An Offerer indicates that he or she is able and willing to give a Theme to a Potential_recipient. In the absence of further qualifications, it is often understood that the Potential_recipient accepts the Theme.				
		Non-Core	Purpose	The Purpose for which the Offerer offers the Theme to the Potential_recipient.		0		
		Core	Potential_recipient	The entity that ends up in possession of the Theme.		3	Recipient	
		Non-Core	Manner	The Manner is the manner in which the Offerer offers the Theme to the Potential_recipient.		0		
		Non-Core	Explanation	The Explanation for which the Offerer offers the Theme to the Potential_recipient.		0		
		Core	Offerer	The person that begins in possession of the Theme and offers it to the Potential_recipient .		1		1
		Non-Core	Depictive	A description of the Offerer, Potential_recipient, or Theme given independently of the giving event per se.		0		
		Non-Core	Imposed_purpose	The Potential_recipient's intended purpose for the Theme.		0		
		Core	Theme	The object which is offered for transfer.		3	Theme	
		Non-Core	Circumstances	The Circumstances are the conditions under which the Theme is offered.		0		
		Non-Core	Time	The Time is when the Offerer offers the Theme to the Potential_recipient.		1		1
		Non-Core	Means	The Means by which the Offerer offers the Theme to the Potential_recipient.		0		
		Non-Core	Place	The Place where the Offerer offers the Theme to the Potential_recipient.		1		1
		Non-Core	Period_of_iterations	The length of time from when the offer began to be repeated to when it stopped.		0		
	Giving			A Donor transfers a Theme from a Donor to a Recipient.  This frame includes only actions that are initiated by the Donor (the one that starts out owning the Theme).  Sentences (even metaphorical ones) must meet the following entailments: the  Donor first has possession of the Theme.  Following the transfer the Donor no longer has the Theme and the Recipient does. Barney gave the beer to Moe. $300 was endowed to the university to build a new performing arts building.				
		Core	Donor	The person that begins in possession of the Theme and causes it to be in the possession of the Recipient .		3	Offerer	
		Non-Core	Place	The Place where the Donor gives the Theme to the Recipient.		1		1
		Non-Core	Imposed_purpose	The Recipient's intended purpose for the Theme.		0		
		Non-Core	Circumstances	The Circumstances are the conditions under which the Theme is given. I give my services free of charge.		0		
		Core	Theme	The object that changes ownership.		1		1
		Non-Core	Means	The Means by which the Donor gives the Theme to the Recipient.		0		
		Non-Core	Manner	The Manner is the manner in which the Donor gives the Theme to the Recipient.		0		
		Non-Core	Depictive	A description of the Donor, Recipient, or Theme given independently of the giving event per se.		0		
		Non-Core	Time	The Time is when the Donor gives the Theme to the Recipient.		1		1
		Non-Core	Period_of_iterations	The length of time from when the event denoted by the target began to be repeated to when it stopped.		0		
		Non-Core	Purpose	The Purpose for which the Donor gives the Theme to the Recipient.		0		
		Core	Recipient	The entity that ends up in possession of the Theme.		1		1
		Non-Core	Explanation	The Explanation for which the Donor gives the Theme to the Recipient.		0		
	Post_giving			The stage immediately after the Donor gives the Recipient the Theme, i.e. when the Recipient has possession of the Theme and the Donor no longer does.				
		Non-Core	Time	This FE indicates the Time when the Post_giving event occurs.		1		1
		Core	Recipient	The individual that has just come into possession of the Theme.		3	Recipient	
		Core	Theme	The entity that the Donor has just given to the Recipient.		3	Theme	
		Non-Core	Manner	The way that the Donor lacks the Theme.		0		
		Core	Donor	The individual that has just given the Theme to the Recipient and no longer has the Theme.		3	Offerer	
Name_conferral	Name_conferral			This  frame contains words that talk about how Speakers name Entities.	Round 1 Ann - I-Hung			
		Core	Name	The linguistic expression by which Speakers refer to the Entity.		1		1
		Core	Entity	The entity that Speakers refer to by using the Name.		1		1
		Non-Core	Manner	Manner of performing an action		0		
		Non-Core	Place	Where the event takes place.		1		1
		Non-Core	Time	When the event occurs.		1		1
